mes,response_code,Estatus,membership_number,Owner,qty
01/07/24 0:00,P1,Soft Codes,9359061,CAPADOLA (PROPIA),38
01/07/24 0:00,P1,Soft Codes,9359082,CAPADOLA (PROPIA),38
01/07/24 0:00,P1,Soft Codes,9359085,CAPADOLA (PROPIA),21
01/07/24 0:00,P1,Soft Codes,9359086,CAPADOLA (PROPIA),34
01/07/24 0:00,P1,Soft Codes,9359089,CAPADOLA (PROPIA),88
01/07/24 0:00,P1,Soft Codes,9379739,CAPADOLA (PROPIA),77
01/07/24 0:00,P1,Soft Codes,9379838,CAPADOLA (PROPIA),62
01/07/24 0:00,P1,Soft Codes,9379842,CAPADOLA (PROPIA),80
01/07/24 0:00,P1,Soft Codes,9379888,CAPADOLA (PROPIA),61
01/07/24 0:00,P1,Soft Codes,9379913,CAPADOLA (PROPIA),91
01/07/24 0:00,P1,Soft Codes,9393139,GPTM,1
01/07/24 0:00,P9,Soft Codes,9222744,WELL TALK (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9222751,WELL TALK (PROPIA),3
01/07/24 0:00,P9,Soft Codes,9222752,WELL TALK (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9222805,WELL TALK (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9226542,WELL TALK (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9255967,WELL TALK (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9255983,WELL TALK (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9255988,WELL TALK (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9255997,WELL TALK (PROPIA),3
01/07/24 0:00,P9,Soft Codes,9256046,WELL TALK (PROPIA),3
01/07/24 0:00,P9,Soft Codes,9294313,WELL TALK (PROPIA),4
01/07/24 0:00,P9,Soft Codes,9294316,WELL TALK (PROPIA),5
01/07/24 0:00,P9,Soft Codes,9294319,WELL TALK (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9294324,WELL TALK (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9294327,WELL TALK (PROPIA),17
01/07/24 0:00,P9,Soft Codes,9319183,WELL TALK (PROPIA),4
01/07/24 0:00,P9,Soft Codes,9319192,WELL TALK (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9319202,WELL TALK (PROPIA),3
01/07/24 0:00,P9,Soft Codes,9319206,WELL TALK (PROPIA),5
01/07/24 0:00,P9,Soft Codes,9319212,WELL TALK (PROPIA),5
01/07/24 0:00,P9,Soft Codes,9347769,WELL TALK (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9347771,WELL TALK (PROPIA),3
01/07/24 0:00,P9,Soft Codes,9347772,WELL TALK (PROPIA),3
01/07/24 0:00,P9,Soft Codes,9353549,GPTM (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9354968,WELL TALK (PROPIA),4
01/07/24 0:00,P9,Soft Codes,9354970,WELL TALK (PROPIA),5
01/07/24 0:00,P9,Soft Codes,9355051,WELL TALK (PROPIA),6
01/07/24 0:00,P9,Soft Codes,9355096,WELL TALK (PROPIA),11
01/07/24 0:00,P9,Soft Codes,9355351,WELL TALK (PROPIA),6
01/07/24 0:00,P9,Soft Codes,9359061,CAPADOLA (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9359085,CAPADOLA (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9359089,CAPADOLA (PROPIA),4
01/07/24 0:00,P9,Soft Codes,9379739,CAPADOLA (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9379842,CAPADOLA (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9379888,CAPADOLA (PROPIA),2
01/07/24 0:00,P9,Soft Codes,9379913,CAPADOLA (PROPIA),1
01/07/24 0:00,P9,Soft Codes,9393139,GPTM,3
01/07/24 0:00,Q2,Soft Codes,9261095,Kushki,4
01/07/24 0:00,Q2,Soft Codes,9349187,BANKAOOL,1
01/07/24 0:00,Q2,Soft Codes,9349203,BANKAOOL,2
01/07/24 0:00,RQ_004,Iso Error,9094314,Bankaool,1
01/07/24 0:00,RQ_004,Iso Error,9172541,WELL TALK (PROPIA),4
01/07/24 0:00,RQ_004,Iso Error,9222751,WELL TALK (PROPIA),3
01/07/24 0:00,RQ_004,Iso Error,9222752,WELL TALK (PROPIA),4
01/07/24 0:00,RQ_004,Iso Error,9222805,WELL TALK (PROPIA),6
01/07/24 0:00,RQ_004,Iso Error,9226542,WELL TALK (PROPIA),6
01/07/24 0:00,RQ_004,Iso Error,9255967,WELL TALK (PROPIA),4
01/07/24 0:00,RQ_004,Iso Error,9255983,WELL TALK (PROPIA),3
01/07/24 0:00,RQ_004,Iso Error,9255988,WELL TALK (PROPIA),2
01/07/24 0:00,RQ_004,Iso Error,9255997,WELL TALK (PROPIA),1
01/07/24 0:00,RQ_004,Iso Error,9256046,WELL TALK (PROPIA),2
01/07/24 0:00,RQ_004,Iso Error,9274526,WELL TALK (PROPIA),1
01/07/24 0:00,RQ_004,Iso Error,9294316,WELL TALK (PROPIA),3
01/07/24 0:00,RQ_004,Iso Error,9294319,WELL TALK (PROPIA),3
01/07/24 0:00,RQ_004,Iso Error,9294324,WELL TALK (PROPIA),4
01/07/24 0:00,RQ_004,Iso Error,9294327,WELL TALK (PROPIA),8
01/07/24 0:00,RQ_004,Iso Error,9319192,WELL TALK (PROPIA),3
01/07/24 0:00,RQ_004,Iso Error,9319202,WELL TALK (PROPIA),2
01/07/24 0:00,RQ_004,Iso Error,9319206,WELL TALK (PROPIA),5
01/07/24 0:00,RQ_004,Iso Error,9319212,WELL TALK (PROPIA),4
01/07/24 0:00,RQ_004,Iso Error,9347769,WELL TALK (PROPIA),1
01/07/24 0:00,RQ_004,Iso Error,9347772,WELL TALK (PROPIA),1
01/07/24 0:00,RQ_004,Iso Error,9354970,WELL TALK (PROPIA),2
01/07/24 0:00,RQ_004,Iso Error,9355096,WELL TALK (PROPIA),2
01/07/24 0:00,RQ_004,Iso Error,9355351,WELL TALK (PROPIA),1
01/07/24 0:00,RQ_004,Iso Error,9359051,CAPADOLA (PROPIA),3
01/07/24 0:00,RQ_004,Iso Error,9359058,CAPADOLA (PROPIA),7
01/07/24 0:00,RQ_004,Iso Error,9359061,CAPADOLA (PROPIA),4
01/07/24 0:00,RQ_004,Iso Error,9359082,CAPADOLA (PROPIA),5
01/07/24 0:00,RQ_004,Iso Error,9359085,CAPADOLA (PROPIA),6
01/07/24 0:00,RQ_004,Iso Error,9359089,CAPADOLA (PROPIA),1
01/07/24 0:00,RQ_004,Iso Error,9379838,CAPADOLA (PROPIA),3
01/07/24 0:00,RQ_004,Iso Error,9379842,CAPADOLA (PROPIA),2
01/07/24 0:00,RQ_004,Iso Error,9379888,CAPADOLA (PROPIA),2
01/07/24 0:00,RQ_004,Iso Error,9379913,CAPADOLA (PROPIA),5
01/07/24 0:00,RQ_004,Iso Error,9393139,GPTM,32
01/07/24 0:00,RQ_004,Iso Error,9395370,Kushki,3
01/07/24 0:00,T2,Soft Codes,9094314,Bankaool,16
01/07/24 0:00,T2,Soft Codes,9172541,WELL TALK (PROPIA),13
01/07/24 0:00,T2,Soft Codes,9222744,WELL TALK (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9222751,WELL TALK (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9222752,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9222805,WELL TALK (PROPIA),4
01/07/24 0:00,T2,Soft Codes,9248005,BANKAOOL,11
01/07/24 0:00,T2,Soft Codes,9255967,WELL TALK (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9255983,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9255988,WELL TALK (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9255997,WELL TALK (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9256046,WELL TALK (PROPIA),4
01/07/24 0:00,T2,Soft Codes,9256626,BANKAOOL,11
01/07/24 0:00,T2,Soft Codes,9261095,Kushki,1
01/07/24 0:00,T2,Soft Codes,9274526,WELL TALK (PROPIA),8
01/07/24 0:00,T2,Soft Codes,9294316,WELL TALK (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9294319,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9294324,WELL TALK (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9294327,WELL TALK (PROPIA),6
01/07/24 0:00,T2,Soft Codes,9301616,BANKAOOL,10
01/07/24 0:00,T2,Soft Codes,9319192,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9319202,WELL TALK (PROPIA),7
01/07/24 0:00,T2,Soft Codes,9319206,WELL TALK (PROPIA),5
01/07/24 0:00,T2,Soft Codes,9319212,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9347769,WELL TALK (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9347771,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9347772,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9354968,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9354970,WELL TALK (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9355051,WELL TALK (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9355096,WELL TALK (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9355351,WELL TALK (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9359051,CAPADOLA (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9359058,CAPADOLA (PROPIA),4
01/07/24 0:00,T2,Soft Codes,9359061,CAPADOLA (PROPIA),10
01/07/24 0:00,T2,Soft Codes,9359082,CAPADOLA (PROPIA),6
01/07/24 0:00,T2,Soft Codes,9359085,CAPADOLA (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9359086,CAPADOLA (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9359089,CAPADOLA (PROPIA),5
01/07/24 0:00,T2,Soft Codes,9379739,CAPADOLA (PROPIA),4
01/07/24 0:00,T2,Soft Codes,9379838,CAPADOLA (PROPIA),1
01/07/24 0:00,T2,Soft Codes,9379842,CAPADOLA (PROPIA),6
01/07/24 0:00,T2,Soft Codes,9379888,CAPADOLA (PROPIA),2
01/07/24 0:00,T2,Soft Codes,9379913,CAPADOLA (PROPIA),3
01/07/24 0:00,T2,Soft Codes,9393139,GPTM,94
01/07/24 0:00,T2,Soft Codes,9395370,Kushki,6
01/07/24 0:00,T3,Soft Codes,7861235,MIFEL (PROPIA),1
01/07/24 0:00,T3,Soft Codes,7861238,MIFEL (PROPIA),1
01/07/24 0:00,T3,Soft Codes,7993636,MIFEL (PROPIA),1
01/07/24 0:00,T3,Soft Codes,9094314,Bankaool,3
01/07/24 0:00,T3,Soft Codes,9248018,BANKAOOL,3
01/07/24 0:00,T3,Soft Codes,9301616,BANKAOOL,1
01/07/24 0:00,T3,Soft Codes,9353549,GPTM (PROPIA),1
01/07/24 0:00,T3,Soft Codes,9393139,GPTM,1
01/07/24 0:00,T5,Soft Codes,9094314,Bankaool,2
01/07/24 0:00,T5,Soft Codes,9096259,Bankaool,1
01/07/24 0:00,T5,Soft Codes,9222744,WELL TALK (PROPIA),18
01/07/24 0:00,T5,Soft Codes,9222751,WELL TALK (PROPIA),22
01/07/24 0:00,T5,Soft Codes,9222752,WELL TALK (PROPIA),27
01/07/24 0:00,T5,Soft Codes,9222805,WELL TALK (PROPIA),24
01/07/24 0:00,T5,Soft Codes,9226542,WELL TALK (PROPIA),42
01/07/24 0:00,T5,Soft Codes,9255967,WELL TALK (PROPIA),12
01/07/24 0:00,T5,Soft Codes,9255983,WELL TALK (PROPIA),17
01/07/24 0:00,T5,Soft Codes,9255988,WELL TALK (PROPIA),14
01/07/24 0:00,T5,Soft Codes,9255997,WELL TALK (PROPIA),21
01/07/24 0:00,T5,Soft Codes,9256046,WELL TALK (PROPIA),19
01/07/24 0:00,T5,Soft Codes,9256626,BANKAOOL,2
01/07/24 0:00,T5,Soft Codes,9294313,WELL TALK (PROPIA),10
01/07/24 0:00,T5,Soft Codes,9294316,WELL TALK (PROPIA),17
01/07/24 0:00,T5,Soft Codes,9294319,WELL TALK (PROPIA),14
01/07/24 0:00,T5,Soft Codes,9294324,WELL TALK (PROPIA),20
01/07/24 0:00,T5,Soft Codes,9294327,WELL TALK (PROPIA),20
01/07/24 0:00,T5,Soft Codes,9319183,WELL TALK (PROPIA),36
01/07/24 0:00,T5,Soft Codes,9319192,WELL TALK (PROPIA),40
01/07/24 0:00,T5,Soft Codes,9319202,WELL TALK (PROPIA),33
01/07/24 0:00,T5,Soft Codes,9319206,WELL TALK (PROPIA),39
01/07/24 0:00,T5,Soft Codes,9319212,WELL TALK (PROPIA),37
01/07/24 0:00,T5,Soft Codes,9347769,WELL TALK (PROPIA),16
01/07/24 0:00,T5,Soft Codes,9347771,WELL TALK (PROPIA),21
01/07/24 0:00,T5,Soft Codes,9347772,WELL TALK (PROPIA),17
01/07/24 0:00,T5,Soft Codes,9354968,WELL TALK (PROPIA),7
01/07/24 0:00,T5,Soft Codes,9354970,WELL TALK (PROPIA),20
01/07/24 0:00,T5,Soft Codes,9355051,WELL TALK (PROPIA),25
01/07/24 0:00,T5,Soft Codes,9355096,WELL TALK (PROPIA),17
01/07/24 0:00,T5,Soft Codes,9355351,WELL TALK (PROPIA),5
01/07/24 0:00,T5,Soft Codes,9359051,CAPADOLA (PROPIA),20
01/07/24 0:00,T5,Soft Codes,9359058,CAPADOLA (PROPIA),17
01/07/24 0:00,T5,Soft Codes,9359061,CAPADOLA (PROPIA),24
01/07/24 0:00,T5,Soft Codes,9359082,CAPADOLA (PROPIA),11
01/07/24 0:00,T5,Soft Codes,9359085,CAPADOLA (PROPIA),8
01/07/24 0:00,T5,Soft Codes,9359086,CAPADOLA (PROPIA),19
01/07/24 0:00,T5,Soft Codes,9359089,CAPADOLA (PROPIA),16
01/07/24 0:00,T5,Soft Codes,9379739,CAPADOLA (PROPIA),29
01/07/24 0:00,T5,Soft Codes,9379838,CAPADOLA (PROPIA),18
01/07/24 0:00,T5,Soft Codes,9379842,CAPADOLA (PROPIA),34
01/07/24 0:00,T5,Soft Codes,9379888,CAPADOLA (PROPIA),38
01/07/24 0:00,T5,Soft Codes,9379913,CAPADOLA (PROPIA),35
01/07/24 0:00,T5,Soft Codes,9393139,GPTM,4
01/07/24 0:00,TX_001,Iso Error,9393139,GPTM,1
01/07/24 0:00,TX_003,Iso Error,9393139,GPTM,1
01/07/24 0:00,TX_008,Soft Codes,NULL,NULL,277
01/07/24 0:00,TX_009,Iso Error,9089850,BANKAOOL,1
01/07/24 0:00,TX_009,Iso Error,9256626,BANKAOOL,1
01/07/24 0:00,TX_009,Iso Error,9260572,BANKAOOL,1
01/07/24 0:00,TX_009,Iso Error,9261095,Kushki,2
01/07/24 0:00,TX_009,Iso Error,9393139,GPTM,5
01/07/24 0:00,TX_013,Iso Error,9089850,BANKAOOL,2
01/07/24 0:00,TX_013,Iso Error,9256626,BANKAOOL,2
01/07/24 0:00,U0,Iso Error,9094314,Bankaool,12
01/07/24 0:00,U0,Iso Error,9172541,WELL TALK (PROPIA),15
01/07/24 0:00,U0,Iso Error,9248005,BANKAOOL,2
01/07/24 0:00,U0,Iso Error,9256626,BANKAOOL,3
01/07/24 0:00,U0,Iso Error,9274526,WELL TALK (PROPIA),7
01/07/24 0:00,U0,Iso Error,9393139,GPTM,22
01/07/24 0:00,U0,Iso Error,9395370,Kushki,4
01/08/24 0:00,00,Aprobada,4100000,Kushki,6
01/08/24 0:00,00,Aprobada,27240000,WELL TALK (PROPIA),36
01/08/24 0:00,00,Aprobada,29473000,Kushki,10
01/08/24 0:00,00,Aprobada,41850000,Kushki,2
01/08/24 0:00,00,Aprobada,52244000,Kushki,11
01/08/24 0:00,00,Aprobada,54630000,Kushki,5
01/08/24 0:00,00,Aprobada,7861190,MIFEL (PROPIA),53
01/08/24 0:00,00,Aprobada,7861191,MIFEL (PROPIA),42
01/08/24 0:00,00,Aprobada,7861194,MIFEL (PROPIA),44
01/08/24 0:00,00,Aprobada,7861201,MIFEL (PROPIA),56
01/08/24 0:00,00,Aprobada,7861203,MIFEL (PROPIA),64
01/08/24 0:00,00,Aprobada,7861205,MIFEL (PROPIA),23
01/08/24 0:00,00,Aprobada,7861207,MIFEL (PROPIA),26
01/08/24 0:00,00,Aprobada,7861216,MIFEL (PROPIA),60
01/08/24 0:00,00,Aprobada,7861219,MIFEL (PROPIA),30
01/08/24 0:00,00,Aprobada,7861224,MIFEL (PROPIA),18
01/08/24 0:00,00,Aprobada,7861231,MIFEL (PROPIA),18
01/08/24 0:00,00,Aprobada,7861235,MIFEL (PROPIA),39
01/08/24 0:00,00,Aprobada,7861238,MIFEL (PROPIA),67
01/08/24 0:00,00,Aprobada,7869964,MIFEL (PROPIA),60
01/08/24 0:00,00,Aprobada,7869997,MIFEL (PROPIA),24
01/08/24 0:00,00,Aprobada,7870019,MIFEL (PROPIA),55
01/08/24 0:00,00,Aprobada,7870023,MIFEL (PROPIA),10
01/08/24 0:00,00,Aprobada,7870076,MIFEL (PROPIA),52
01/08/24 0:00,00,Aprobada,7870085,MIFEL (PROPIA),52
01/08/24 0:00,00,Aprobada,7870110,MIFEL (PROPIA),19
01/08/24 0:00,00,Aprobada,7870121,MIFEL (PROPIA),28
01/08/24 0:00,00,Aprobada,7870134,MIFEL (PROPIA),65
01/08/24 0:00,00,Aprobada,7870607,MIFEL (PROPIA),61
01/08/24 0:00,00,Aprobada,7870627,MIFEL (PROPIA),20
01/08/24 0:00,00,Aprobada,7872417,MIFEL (PROPIA),42
01/08/24 0:00,00,Aprobada,7872434,MIFEL (PROPIA),27
01/08/24 0:00,00,Aprobada,7872447,MIFEL (PROPIA),21
01/08/24 0:00,00,Aprobada,7873661,MIFEL (PROPIA),22
01/08/24 0:00,00,Aprobada,7874466,MIFEL (PROPIA),4
01/08/24 0:00,00,Aprobada,7993636,MIFEL (PROPIA),46
01/08/24 0:00,00,Aprobada,7993680,MIFEL (PROPIA),2
01/08/24 0:00,00,Aprobada,8168970,MIFEL (PROPIA),17
01/08/24 0:00,00,Aprobada,8168976,MIFEL (PROPIA),9
01/08/24 0:00,00,Aprobada,8480738574,AMEX,1143
01/08/24 0:00,00,Aprobada,8481547982,AMEX,2399
01/08/24 0:00,00,Aprobada,9094314,Bankaool,24365
01/08/24 0:00,00,Aprobada,9096259,Bankaool,489
01/08/24 0:00,00,Aprobada,9105576,WELL TALK (PROPIA),140
01/08/24 0:00,00,Aprobada,9105700,Bankaool,41
01/08/24 0:00,00,Aprobada,9109196,Bankaool,15
01/08/24 0:00,00,Aprobada,9128949,BANKAOOL,2
01/08/24 0:00,00,Aprobada,9154938,BANKAOOL,3
01/08/24 0:00,00,Aprobada,9162217,BANKAOOL,4
01/08/24 0:00,00,Aprobada,9171472,WELL TALK (PROPIA),58
01/08/24 0:00,00,Aprobada,9172541,WELL TALK (PROPIA),2926
01/08/24 0:00,00,Aprobada,9173496,BANKAOOL,4
01/08/24 0:00,00,Aprobada,9173498,BANKAOOL,61
01/08/24 0:00,00,Aprobada,9205591,WELL TALK (PROPIA),4
01/08/24 0:00,00,Aprobada,9213552,BANKAOOL,348
01/08/24 0:00,00,Aprobada,9222744,WELL TALK (PROPIA),3
01/08/24 0:00,00,Aprobada,9222751,WELL TALK (PROPIA),4
01/08/24 0:00,00,Aprobada,9222752,WELL TALK (PROPIA),8
01/08/24 0:00,00,Aprobada,9222805,WELL TALK (PROPIA),2
01/08/24 0:00,00,Aprobada,9226542,WELL TALK (PROPIA),10
01/08/24 0:00,00,Aprobada,9242977,GPTM (PROPIA),691
01/08/24 0:00,00,Aprobada,9242978,GPTM (PROPIA),902
01/08/24 0:00,00,Aprobada,9248005,BANKAOOL,509
01/08/24 0:00,00,Aprobada,9248007,BANKAOOL,19
01/08/24 0:00,00,Aprobada,9253650,BANKAOOL,1
01/08/24 0:00,00,Aprobada,9253657,BANKAOOL,2
01/08/24 0:00,00,Aprobada,9255967,WELL TALK (PROPIA),3
01/08/24 0:00,00,Aprobada,9255983,WELL TALK (PROPIA),4
01/08/24 0:00,00,Aprobada,9255988,WELL TALK (PROPIA),6
01/08/24 0:00,00,Aprobada,9255997,WELL TALK (PROPIA),2
01/08/24 0:00,00,Aprobada,9256046,WELL TALK (PROPIA),5
01/08/24 0:00,00,Aprobada,9256626,BANKAOOL,2280
01/08/24 0:00,00,Aprobada,9256630,Bankaool,109
01/08/24 0:00,00,Aprobada,9261095,Kushki,11541
01/08/24 0:00,00,Aprobada,9261764,GPTM,2
01/08/24 0:00,00,Aprobada,9261811,GPTM,1
01/08/24 0:00,00,Aprobada,9267817,WELL TALK (PROPIA),2
01/08/24 0:00,00,Aprobada,9268933,GPTM (PROPIA),857
01/08/24 0:00,00,Aprobada,9271022,BANKAOOL,5
01/08/24 0:00,00,Aprobada,9274526,WELL TALK (PROPIA),1365
01/08/24 0:00,00,Aprobada,9277421,Kushki,22
01/08/24 0:00,00,Aprobada,9277634,Kushki,2
01/08/24 0:00,00,Aprobada,9279184,BANKAOOL,1
01/08/24 0:00,00,Aprobada,9294313,WELL TALK (PROPIA),9
01/08/24 0:00,00,Aprobada,9294316,WELL TALK (PROPIA),10
01/08/24 0:00,00,Aprobada,9294319,WELL TALK (PROPIA),10
01/08/24 0:00,00,Aprobada,9294324,WELL TALK (PROPIA),9
01/08/24 0:00,00,Aprobada,9294327,WELL TALK (PROPIA),9
01/08/24 0:00,00,Aprobada,9301616,BANKAOOL,668
01/08/24 0:00,00,Aprobada,9319183,WELL TALK (PROPIA),24
01/08/24 0:00,00,Aprobada,9319192,WELL TALK (PROPIA),24
01/08/24 0:00,00,Aprobada,9319202,WELL TALK (PROPIA),14
01/08/24 0:00,00,Aprobada,9319206,WELL TALK (PROPIA),17
01/08/24 0:00,00,Aprobada,9319212,WELL TALK (PROPIA),21
01/08/24 0:00,00,Aprobada,9322174,Kushki,48
01/08/24 0:00,00,Aprobada,9327398,CAPADOLA (PROPIA),2
01/08/24 0:00,00,Aprobada,9327782,CAPADOLA (PROPIA),2
01/08/24 0:00,00,Aprobada,9327817,CAPADOLA (PROPIA),2
01/08/24 0:00,00,Aprobada,9337275,BANKAOOL,315
01/08/24 0:00,00,Aprobada,9339984,ONSIGNA (PROPIA),10
01/08/24 0:00,00,Aprobada,9344960,CAPADOLA (PROPIA),1
01/08/24 0:00,00,Aprobada,9344962,CAPADOLA (PROPIA),1
01/08/24 0:00,00,Aprobada,9344963,CAPADOLA (PROPIA),3
01/08/24 0:00,00,Aprobada,9344964,CAPADOLA (PROPIA),2
01/08/24 0:00,00,Aprobada,9344967,CAPADOLA (PROPIA),1
01/08/24 0:00,00,Aprobada,9347769,WELL TALK (PROPIA),13
01/08/24 0:00,00,Aprobada,9347771,WELL TALK (PROPIA),15
01/08/24 0:00,00,Aprobada,9347772,WELL TALK (PROPIA),16
01/08/24 0:00,00,Aprobada,9349187,BANKAOOL,150
01/08/24 0:00,00,Aprobada,9349191,BANKAOOL,8
01/08/24 0:00,00,Aprobada,9349203,BANKAOOL,9
01/08/24 0:00,00,Aprobada,9349496,BANKAOOL,84
01/08/24 0:00,00,Aprobada,9353548,GPTM (PROPIA),1374
01/08/24 0:00,00,Aprobada,9353549,GPTM (PROPIA),2816
01/08/24 0:00,00,Aprobada,9354968,WELL TALK (PROPIA),18
01/08/24 0:00,00,Aprobada,9354970,WELL TALK (PROPIA),5
01/08/24 0:00,00,Aprobada,9355051,WELL TALK (PROPIA),15
01/08/24 0:00,00,Aprobada,9355096,WELL TALK (PROPIA),19
01/08/24 0:00,00,Aprobada,9355351,WELL TALK (PROPIA),1
01/08/24 0:00,00,Aprobada,9359051,CAPADOLA (PROPIA),1089
01/08/24 0:00,00,Aprobada,9359058,CAPADOLA (PROPIA),1395
01/08/24 0:00,00,Aprobada,9359061,CAPADOLA (PROPIA),1589
01/08/24 0:00,00,Aprobada,9359082,CAPADOLA (PROPIA),1243
01/08/24 0:00,00,Aprobada,9359085,CAPADOLA (PROPIA),1329
01/08/24 0:00,00,Aprobada,9359086,CAPADOLA (PROPIA),1474
01/08/24 0:00,00,Aprobada,9359089,CAPADOLA (PROPIA),2398
01/08/24 0:00,00,Aprobada,9379739,CAPADOLA (PROPIA),2360
01/08/24 0:00,00,Aprobada,9379775,CAPADOLA (PROPIA),1
01/08/24 0:00,00,Aprobada,9379838,CAPADOLA (PROPIA),2439
01/08/24 0:00,00,Aprobada,9379840,CAPADOLA (PROPIA),1
01/08/24 0:00,00,Aprobada,9379842,CAPADOLA (PROPIA),1705
01/08/24 0:00,00,Aprobada,9379888,CAPADOLA (PROPIA),1554
01/08/24 0:00,00,Aprobada,9379913,CAPADOLA (PROPIA),1623
01/08/24 0:00,00,Aprobada,9382035,MIFEL (PROPIA),4
01/08/24 0:00,00,Aprobada,9393139,GPTM,14859
01/08/24 0:00,00,Aprobada,9395370,Kushki,1083
01/08/24 0:00,00,Aprobada,9425112,WELL TALK (PROPIA),4
01/08/24 0:00,00,Aprobada,9428407,WELL TALK (PROPIA),13
01/08/24 0:00,00,Aprobada,9428617,WELL TALK (PROPIA),100
01/08/24 0:00,00,Aprobada,9428621,WELL TALK (PROPIA),38
01/08/24 0:00,00,Aprobada,9428622,WELL TALK (PROPIA),150
01/08/24 0:00,06,Hard Codes,27240000,WELL TALK (PROPIA),14
01/08/24 0:00,06,Hard Codes,29473000,Kushki,2
01/08/24 0:00,06,Hard Codes,52244000,Kushki,1
01/08/24 0:00,01,Soft Codes,9094314,Bankaool,12
01/08/24 0:00,01,Soft Codes,9172541,WELL TALK (PROPIA),1
01/08/24 0:00,01,Soft Codes,9213552,BANKAOOL,1
01/08/24 0:00,01,Soft Codes,9261095,Kushki,7
01/08/24 0:00,01,Soft Codes,9349187,BANKAOOL,1
01/08/24 0:00,01,Soft Codes,9353549,GPTM (PROPIA),2
01/08/24 0:00,01,Soft Codes,9359061,CAPADOLA (PROPIA),2
01/08/24 0:00,01,Soft Codes,9359082,CAPADOLA (PROPIA),1
01/08/24 0:00,01,Soft Codes,9379739,CAPADOLA (PROPIA),1
01/08/24 0:00,01,Soft Codes,9379838,CAPADOLA (PROPIA),1
01/08/24 0:00,01,Soft Codes,9393139,GPTM,12
01/08/24 0:00,01,Soft Codes,9428622,WELL TALK (PROPIA),11
01/08/24 0:00,02,Soft Codes,9094314,Bankaool,8
01/08/24 0:00,02,Soft Codes,9105700,Bankaool,1
01/08/24 0:00,02,Soft Codes,9248005,BANKAOOL,5
01/08/24 0:00,02,Soft Codes,9256626,BANKAOOL,1
01/08/24 0:00,02,Soft Codes,9301616,BANKAOOL,1
01/08/24 0:00,02,Soft Codes,9337275,BANKAOOL,4
01/08/24 0:00,02,Soft Codes,9353549,GPTM (PROPIA),1
01/08/24 0:00,02,Soft Codes,9379739,CAPADOLA (PROPIA),2
01/08/24 0:00,02,Soft Codes,9379842,CAPADOLA (PROPIA),1
01/08/24 0:00,02,Soft Codes,9393139,GPTM,40
01/08/24 0:00,02,Soft Codes,9395370,Kushki,1
01/08/24 0:00,03,Soft Codes,8480738574,AMEX,2
01/08/24 0:00,03,Soft Codes,9089850,BANKAOOL,6
01/08/24 0:00,03,Soft Codes,9094314,Bankaool,32
01/08/24 0:00,03,Soft Codes,9096259,Bankaool,1
01/08/24 0:00,03,Soft Codes,9173559,BANKAOOL,26
01/08/24 0:00,03,Soft Codes,9178941,WELL TALK (PROPIA),4
01/08/24 0:00,03,Soft Codes,9191969,WELL TALK (PROPIA),1
01/08/24 0:00,03,Soft Codes,9242977,GPTM (PROPIA),4
01/08/24 0:00,03,Soft Codes,9242978,GPTM (PROPIA),3
